DIMERS;Xshift;Yshift;Zshift;alpha_deg;CPL;1st_exc_en;1st_exc_f;2nd_exc_en;2nd_exc_f;exc_split
ND8.5X60X90d2.0;-5.219421;-0.032407;8.498961;60;-0.00039002;1.8874439;0.16964445;1.90880406;0.50886284;0.02136016
ND8.5X60X90d2.2;-5.758755;-0.032407;8.498855;60;-0.00036858;1.88822617;0.16960969;1.90840209;0.50886479;0.02017592
ND8.5X60X90d2.4;-6.298087;-0.032407;8.49875;60;-0.00034701;1.88899382;0.16955706;1.90797757;0.50887807;0.01898375
ND8.5X60X90d2.6;-6.837421;-0.032407;8.498644;60;-0.00032557;1.88974786;0.16951607;1.9075495;0.50887772;0.01780164
ND8.5X60X90d2.8;-7.376755;-0.032407;8.498538;60;-0.00030449;1.89048838;0.16950793;1.90713249;0.50884606;0.01664411
ND8.5X60X90d3.0;-7.916088;-0.032407;8.498433;60;-0.00028398;1.89121352;0.16954381;1.90673586;0.50877405;0.01552235
ND8.5X60X90d3.2;-8.455421;-0.032407;8.498327;60;-0.00026421;1.89191963;0.16962616;1.90636434;0.50866007;0.01444471
ND8.5X60X90d3.4;-8.994754;-0.032407;8.498221;60;-0.00024529;1.89260211;0.16975089;1.90601929;0.50850817;0.01341718
ND8.5X60X90d3.6;-9.534088;-0.032407;8.498115;60;-0.00022734;1.8932564;0.16990886;1.9057001;0.50832693;0.0124437
ND8.5X60X90d3.8;-10.07342;-0.032407;8.49801;60;-0.00021041;1.89387876;0.17008709;1.90540527;0.50812869;0.0115265
ND8.5X60X90d4.0;-10.612754;-0.032407;8.497904;60;-0.00019454;1.89446672;0.17027005;1.90513308;0.50792838;0.01066636
ND8.5X60X90d4.2;-11.152087;-0.032407;8.497798;60;-0.00017973;1.89501903;0.1704415;1.90488195;0.50774178;0.00986292
ND9.5X60X90d0.0;0.173791;-0.032484;9.500018;60;-0.00040756;1.88591779;0.16830066;1.90816246;0.5099393;0.02224467
ND9.5X60X90d0.2;-0.365542;-0.032484;9.499913;60;-0.00040624;1.88599944;0.16842304;1.90817499;0.50982853;0.02217555
ND9.5X60X90d0.4;-0.904875;-0.032483;9.499807;60;-0.00040274;1.88618803;0.16857529;1.90817846;0.50969356;0.02199043
ND9.5X60X90d0.6;-1.444209;-0.032484;9.499701;60;-0.00039714;1.88647538;0.16875451;1.90816956;0.50953587;0.02169418
ND9.5X60X90d0.8;-1.983541;-0.032484;9.499596;60;-0.00038957;1.88684904;0.1689528;1.90814227;0.50936103;0.02129322
ND9.5X60X90d1.0;-2.522875;-0.032483;9.49949;60;-0.00038022;1.8872937;0.16915727;1.90808896;0.50917908;0.02079526
ND9.5X60X90d1.2;-3.062208;-0.032484;9.499384;60;-0.00036927;1.88779289;0.16935145;1.90800206;0.50900354;0.02020917
ND9.5X60X90d1.4;-3.601541;-0.032484;9.499278;60;-0.00035695;1.88833071;0.16951843;1.90787583;0.50884886;0.01954513
ND9.5X60X90d1.6;-4.140874;-0.032483;9.499173;60;-0.00034349;1.88889322;0.16964483;1.90770781;0.50872682;0.01881459
ND9.5X60X90d1.8;-4.680208;-0.032484;9.499067;60;-0.00032913;1.8894693;0.16972433;1.90749957;0.50864329;0.01803027
ND9.5X60X90d2.0;-5.219541;-0.032484;9.498961;60;-0.00031411;1.89005082;0.1697593;1.90725659;0.50859654;0.01720577
ND9.5X60X90d2.2;-5.758874;-0.032484;9.498855;60;-0.00029865;1.89063235;0.16975992;1.90698723;0.50857791;0.01635488
ND9.5X60X90d2.4;-6.298207;-0.032484;9.49875;60;-0.00028298;1.89121038;0.16974106;1.90670125;0.50857456;0.01549087
ND9.5X60X90d2.6;-6.837541;-0.032484;9.498644;60;-0.00026727;1.89178249;0.16971838;1.90640825;0.50857291;0.01462576
ND9.5X60X90d2.8;-7.376874;-0.032484;9.498538;60;-0.0002517;1.89234661;0.16970498;1.90611653;0.50856168;0.01376992
ND9.5X60X90d3.0;-7.916207;-0.032483;9.498433;60;-0.00023643;1.89290052;0.16970954;1.90583242;0.50853354;0.0129319
ND9.5X60X90d3.2;-8.455541;-0.032484;9.498327;60;-0.00022157;1.89344167;0.16973591;1.9055602;0.50848547;0.01211852
ND9.5X60X90d3.4;-8.994873;-0.032484;9.498221;60;-0.00020722;1.89396735;0.16978369;1.90530237;0.50841824;0.01133503
ND9.5X60X90d3.6;-9.534207;-0.032483;9.498115;60;-0.00019348;1.89447487;0.16984911;1.90506012;0.50833571;0.01058525
ND9.5X60X90d3.8;-10.07354;-0.032484;9.49801;60;-0.00018039;1.89496189;0.16992595;1.90483371;0.50824397;0.00987183
ND9.5X60X90d4.0;-10.612873;-0.032484;9.497904;60;-0.00016799;1.89542657;0.17000645;1.90462291;0.50815056;0.00919634
ND9.5X60X90d4.2;-11.152206;-0.032483;9.497798;60;-0.00015631;1.89586768;0.1700823;1.9044272;0.50806359;0.00855953
ND3.0X80X0.0;0.228193;-0.001386;3.000027;80;-0.00141879;1.77811857;0.25977379;1.85576611;0.38432784;0.07764754
ND3.0X80X0.2;0.228193;0.537948;3.000028;80;-0.00131867;1.78188208;0.25756435;1.85492005;0.38118082;0.07303798
ND3.0X80X0.4;0.228193;1.077281;3.000027;80;-0.00110298;1.79632821;0.26139197;1.8581169;0.38380077;0.06178868
ND3.0X80X0.6;0.228193;1.616614;3.000027;80;-0.00093013;1.82372436;0.2768015;1.88390224;0.37960951;0.06017787
ND3.0X80X0.8;0.228193;2.155947;3.000028;80;-0.00078164;1.83979789;0.2942373;1.91131454;0.3685044;0.07151664
ND3.0X80X1.0;0.228194;2.695281;3.000027;80;-0.00061723;1.8501993;0.28738254;1.90226999;0.37313393;0.05207069
ND3.0X80X1.2;0.228193;3.234614;3.000027;80;-0.00049247;1.85566164;0.2745013;1.89744967;0.37904277;0.04178803
ND3.0X80X1.4;0.228193;3.773947;3.000027;80;-0.00042748;1.85351132;0.27134357;1.89333753;0.37786854;0.03982622
ND3.0X80X1.6;0.228193;4.31328;3.000027;80;-0.00035947;1.85063137;0.27616014;1.88408666;0.37490651;0.03345529
ND3.0X80X1.8;0.228193;4.852614;3.000027;80;-0.00025358;1.85446802;0.26986871;1.87684278;0.38133999;0.02237476
ND3.0X80X2.0;0.228193;5.391947;3.000027;80;-0.00013462;1.84969854;0.28968532;1.87460959;0.36193011;0.02491105
ND3.0X80X2.2;0.228193;5.93128;3.000027;80;-2.62E-05;1.84268967;0.3162682;1.88303091;0.34004866;0.04034125
ND3.0X80X2.4;0.228193;6.470613;3.000028;80;7.21E-05;1.85344104;0.33126436;1.88879;0.33002177;0.03534896
ND3.0X80X2.6;0.228193;7.009947;3.000027;80;0.00016191;1.87940626;0.36541334;1.89616781;0.30035234;0.01676155
ND3.0X80X2.8;0.228193;7.54928;3.000027;80;0.00022892;1.88906121;0.39029884;1.90351752;0.27833053;0.01445632
ND3.0X80X3.0;0.228193;8.088613;3.000028;80;0.00026682;1.89173587;0.38002707;1.90966772;0.29064236;0.01793185
ND3.0X80X3.2;0.228193;8.627947;3.000027;80;0.00028203;1.89571524;0.3751724;1.91513094;0.29600183;0.0194157
ND3.0X80X3.4;0.228193;9.16728;3.000027;80;0.0002834;1.89474542;0.3689046;1.91737152;0.30219751;0.02262611
ND3.0X80X3.6;0.228194;9.706613;3.000027;80;0.00027524;1.89163461;0.36534863;1.91681589;0.30567274;0.02518128
ND3.0X80X3.8;0.228193;10.245946;3.000027;80;0.00025985;1.89180507;0.36564836;1.91607432;0.30558266;0.02426924
ND3.0X80X4.0;0.228193;10.78528;3.000027;80;0.00023935;1.89270165;0.3673385;1.91437958;0.30403753;0.02167793
ND3.0X80X4.2;0.228193;11.324612;3.000027;80;0.00021733;1.89384263;0.37003201;1.91250917;0.30156132;0.01866653
ND3.5X80X0.0;0.228134;-0.001424;3.500027;80;-0.00102479;1.80375777;0.2628172;1.85915344;0.38577631;0.05539567
ND3.5X80X0.2;0.228133;0.53791;3.500028;80;-0.00099672;1.79870172;0.26183161;1.85358698;0.38332712;0.05488526
ND3.5X80X0.4;0.228134;1.077242;3.500027;80;-0.00090278;1.80979936;0.26669523;1.861971;0.38275817;0.05217164
ND3.5X80X0.6;0.228134;1.616576;3.500027;80;-0.00079867;1.82620317;0.27695018;1.87851463;0.37881487;0.05231147
ND3.5X80X0.8;0.228133;2.155909;3.500028;80;-0.00069288;1.83362927;0.28924637;1.89259946;0.3694614;0.05897019
ND3.5X80X1.0;0.228134;2.695242;3.500027;80;-0.00058239;1.84535373;0.29050579;1.89835797;0.36949014;0.05300424
ND3.5X80X1.2;0.228133;3.234575;3.500027;80;-0.00048299;1.85057116;0.28391694;1.89295399;0.37274702;0.04238283
ND3.5X80X1.4;0.228133;3.773909;3.500027;80;-0.0004021;1.85304466;0.28063807;1.88817742;0.37463377;0.03513275
ND3.5X80X1.6;0.228134;4.313242;3.500027;80;-0.00032151;1.8550864;0.27868508;1.88225962;0.37664163;0.02717322
ND3.5X80X1.8;0.228134;4.852575;3.500027;80;-0.00022915;1.85996977;0.27067164;1.87686235;0.38577221;0.01689258
ND3.5X80X2.0;0.228133;5.391908;3.500027;80;-0.00013258;1.85983195;0.29237319;1.87794375;0.36541608;0.0181118
ND3.5X80X2.2;0.228133;5.931242;3.500027;80;-4.23E-05;1.85773826;0.31746588;1.88310319;0.34275146;0.02536494
ND3.5X80X2.4;0.228133;6.470574;3.500028;80;3.88E-05;1.86457684;0.33165261;1.88953372;0.3316917;0.02495687
ND3.5X80X2.6;0.228133;7.009908;3.500027;80;0.00010896;1.87707827;0.35350365;1.89279276;0.31237386;0.0157145
ND3.5X80X2.8;0.228133;7.549242;3.500027;80;0.00016404;1.88898931;0.39186957;1.89855386;0.27687149;0.00956455
ND3.5X80X3.0;0.228134;8.088574;3.500028;80;0.00020013;1.891239;0.38295034;1.90460551;0.28737455;0.01336651
ND3.5X80X3.2;0.228134;8.627908;3.500027;80;0.00021985;1.89265445;0.37546805;1.9092912;0.29569107;0.01663675
ND3.5X80X3.4;0.228133;9.167241;3.500027;80;0.00022736;1.89378817;0.37185066;1.9123057;0.29972611;0.01851753
ND3.5X80X3.6;0.228134;9.706575;3.500027;80;0.00022551;1.89325211;0.36970146;1.91277414;0.30186204;0.01952203
ND3.5X80X3.8;0.228133;10.245907;3.500027;80;0.00021688;1.89275391;0.36925905;1.91210098;0.30232406;0.01934707
ND3.5X80X4.0;0.228133;10.785241;3.500027;80;0.00020392;1.89339893;0.37074204;1.91114725;0.30097955;0.01774833
ND3.5X80X4.2;0.228134;11.324574;3.500027;80;0.0001887;1.89422718;0.37274275;1.91001703;0.29909832;0.01578985
ND4.5X80X0.0;0.228014;-0.001501;4.500027;80;-0.00064148;1.83826394;0.26989381;1.87371102;0.38697195;0.03544708
ND4.5X80X0.2;0.228014;0.537833;4.500028;80;-0.00064357;1.83798736;0.27031584;1.87420848;0.38645624;0.03622113
ND4.5X80X0.4;0.228014;1.077166;4.500027;80;-0.00061992;1.84216369;0.27222162;1.87811619;0.38597353;0.0359525
ND4.5X80X0.6;0.228014;1.616499;4.500027;80;-0.00057823;1.84895246;0.27714327;1.88519211;0.38332117;0.03623964
ND4.5X80X0.8;0.228014;2.155832;4.500028;80;-0.00052444;1.85642034;0.28098717;1.89135693;0.38159401;0.03493659
ND4.5X80X1.0;0.228015;2.695166;4.500027;80;-0.00046278;1.86250876;0.28293661;1.89458973;0.38083087;0.03208096
ND4.5X80X1.2;0.228014;3.234499;4.500027;80;-0.00039725;1.86698479;0.28232263;1.89457035;0.38176089;0.02758556
ND4.5X80X1.4;0.228014;3.773832;4.500027;80;-0.00033019;1.86913686;0.27764013;1.89143315;0.38530891;0.02229629
ND4.5X80X1.6;0.228014;4.313165;4.500027;80;-0.00026237;1.87220023;0.27334294;1.88866266;0.39006759;0.01646243
ND4.5X80X1.8;0.228014;4.852499;4.500027;80;-0.00019379;1.87390205;0.27840431;1.88731497;0.38564958;0.01341292
ND4.5X80X2.0;0.228014;5.391831;4.500027;80;-0.00012642;1.87465125;0.29754636;1.88855627;0.36739385;0.01390502
ND4.5X80X2.2;0.228014;5.931165;4.500027;80;-6.31E-05;1.87666178;0.31458732;1.89099132;0.35147028;0.01432955
ND4.5X80X2.4;0.228014;6.470498;4.500028;80;-6.32E-06;1.8809716;0.32870262;1.89321217;0.33857144;0.01224057
ND4.5X80X2.6;0.228014;7.009832;4.500027;80;4.23E-05;1.88653218;0.34839179;1.89478819;0.32003154;0.00825601
ND4.5X80X2.8;0.228014;7.549165;4.500027;80;8.16E-05;1.89116369;0.38328192;1.89646306;0.28612758;0.00529937
ND4.5X80X3.0;0.228014;8.088498;4.500028;80;0.00011116;1.89311856;0.39127147;1.89945298;0.27892955;0.00633442
ND4.5X80X3.2;0.228014;8.627832;4.500027;80;0.00013149;1.89378595;0.38361652;1.90245287;0.28717102;0.00866692
ND4.5X80X3.4;0.228014;9.167164;4.500027;80;0.00014372;1.89418996;0.37925249;1.90457919;0.29193349;0.01038923
ND4.5X80X3.6;0.228015;9.706498;4.500027;80;0.00014927;1.89450977;0.37728631;1.90582169;0.29415859;0.01131192
ND4.5X80X3.8;0.228014;10.245831;4.500027;80;0.00014958;1.89483245;0.37669178;1.90638149;0.29492603;0.01154904
ND4.5X80X4.0;0.228014;10.785165;4.500027;80;0.00014605;1.89521613;0.37694673;1.90648582;0.2947957;0.01126969
ND4.5X80X4.2;0.228014;11.324497;4.500027;80;0.00013993;1.89565424;0.37766099;1.90632791;0.29417738;0.01067368
ND5.5X80X0.0;0.227895;-0.001577;5.500027;80;-0.00044667;1.86548728;0.27218057;1.88960636;0.39220574;0.02411907
ND5.5X80X0.2;0.227895;0.537756;5.500027;80;-0.00045067;1.86462522;0.27251431;1.88929071;0.39163153;0.02466548
ND5.5X80X0.4;0.227895;1.077089;5.500027;80;-0.00044139;1.86545102;0.27336714;1.8900682;0.39095995;0.02461718
ND5.5X80X0.6;0.227895;1.616423;5.500027;80;-0.00042042;1.86760237;0.27453955;1.89155789;0.39029433;0.02395552
ND5.5X80X0.8;0.227895;2.155756;5.500028;80;-0.00038988;1.87057836;0.27552283;1.8931822;0.3899658;0.02260383
ND5.5X80X1.0;0.227895;2.695089;5.500027;80;-0.00035195;1.87379842;0.27588832;1.89435424;0.39022805;0.02055583
ND5.5X80X1.2;0.227895;3.234422;5.500027;80;-0.00030872;1.87685755;0.27544035;1.89479991;0.39118563;0.01794236
ND5.5X80X1.4;0.227895;3.773756;5.500027;80;-0.00026208;1.87953075;0.27456656;1.89459402;0.39246873;0.01506327
ND5.5X80X1.6;0.227895;4.313088;5.500027;80;-0.00021362;1.88173896;0.27482397;1.89413489;0.39256768;0.01239593
ND5.5X80X1.8;0.227895;4.852422;5.500027;80;-0.00016486;1.88351512;0.27897403;1.89388001;0.38877749;0.01036489
ND5.5X80X2.0;0.227895;5.391755;5.500027;80;-0.00011733;1.88509234;0.28825443;1.89405908;0.37990055;0.00896674
ND5.5X80X2.2;0.227894;5.931089;5.500027;80;-7.26E-05;1.88685674;0.30053385;1.89455781;0.36808162;0.00770107
ND5.5X80X2.4;0.227895;6.470421;5.500028;80;-3.19E-05;1.88903875;0.31465707;1.89514382;0.35446015;0.00610507
ND5.5X80X2.6;0.227895;7.009755;5.500027;80;3.67E-06;1.89152708;0.33500323;1.8957286;0.33462849;0.00420152
ND5.5X80X2.8;0.227895;7.549089;5.500027;80;3.36E-05;1.893732;0.37186156;1.89652606;0.29824933;0.00279407
ND5.5X80X3.0;0.227895;8.088421;5.500028;80;5.75E-05;1.89491159;0.39349093;1.89806434;0.27704584;0.00315274
ND5.5X80X3.2;0.227895;8.627755;5.500027;80;7.57E-05;1.89538507;0.38956595;1.89988924;0.28132903;0.00450417
ND5.5X80X3.4;0.227894;9.167088;5.500027;80;8.87E-05;1.89567605;0.3852317;1.90143303;0.28595046;0.00575698
ND5.5X80X3.6;0.227895;9.706421;5.500027;80;9.70E-05;1.89592793;0.38273618;1.90257339;0.28866839;0.00664546
ND5.5X80X3.8;0.227895;10.245754;5.500027;80;0.00010138;1.89618027;0.38147104;1.90333762;0.29010315;0.00715735
ND5.5X80X4.0;0.227895;10.785088;5.500027;80;0.00010272;1.89644831;0.3809779;1.90379691;0.29072611;0.0073486
ND5.5X80X4.2;0.227895;11.32442;5.500027;80;0.00010171;1.89673519;0.3809768;1.90402924;0.29082819;0.00729405
ND6.5X80X0.0;0.227776;-0.001654;6.500027;80;-0.00032563;1.87818016;0.27422083;1.8959171;0.39347858;0.01773694
ND6.5X80X0.2;0.227775;0.53768;6.500027;80;-0.00032868;1.87767531;0.27399057;1.89557436;0.39356221;0.01789905
ND6.5X80X0.4;0.227776;1.077012;6.500027;80;-0.00032375;1.87788658;0.27402794;1.89556811;0.39353234;0.01768153
ND6.5X80X0.6;0.227776;1.616346;6.500027;80;-0.00031134;1.87872816;0.27424154;1.89581451;0.39345918;0.01708635
ND6.5X80X0.8;0.227775;2.155679;6.500028;80;-0.00029233;1.88003489;0.27449756;1.89615999;0.39343148;0.0161251
ND6.5X80X1.0;0.227776;2.695012;6.500027;80;-0.00026781;1.88161419;0.27468932;1.89644879;0.39350604;0.0148346
ND6.5X80X1.2;0.227776;3.234345;6.500027;80;-0.00023901;1.88329298;0.27483396;1.8965849;0.39362878;0.01329192
ND6.5X80X1.4;0.227775;3.773679;6.500027;80;-0.00020721;1.88494685;0.27516249;1.89655972;0.39355225;0.01161288
ND6.5X80X1.6;0.227776;4.313011;6.500027;80;-0.00017364;1.88651271;0.27614777;1.89643723;0.39280476;0.00992452
ND6.5X80X1.8;0.227776;4.852345;6.500027;80;-0.00013949;1.8879903;0.27837813;1.89630851;0.39080896;0.00831821
ND6.5X80X2.0;0.227775;5.391678;6.500027;80;-0.00010591;1.88943084;0.28227096;1.896242;0.38715998;0.00681116
ND6.5X80X2.2;0.227775;5.931012;6.500027;80;-7.39E-05;1.89090427;0.28795775;1.89625923;0.38173393;0.00535496
ND6.5X80X2.4;0.227776;6.470344;6.500027;80;-4.43E-05;1.89245047;0.29589857;1.89634807;0.37407036;0.0038976
ND6.5X80X2.6;0.227775;7.009678;6.500027;80;-1.78E-05;1.89403749;0.30932451;1.89650034;0.36093024;0.00246285
ND6.5X80X2.8;0.227775;7.549012;6.500027;80;5.19E-06;1.89549656;0.34561927;1.89680017;0.32491773;0.0013036
ND6.5X80X3.0;0.227776;8.088344;6.500028;80;2.45E-05;1.8963092;0.39259996;1.89767098;0.27820326;0.00136178
ND6.5X80X3.2;0.227776;8.627678;6.500027;80;4.01E-05;1.89659484;0.3914007;1.89891496;0.27964286;0.00232012
ND6.5X80X3.4;0.227775;9.167011;6.500027;80;5.22E-05;1.89678792;0.38759175;1.90004926;0.28366061;0.00326134
ND6.5X80X3.6;0.227776;9.706344;6.500027;80;6.10E-05;1.89696921;0.38527264;1.90097628;0.28615563;0.00400706
ND6.5X80X3.8;0.227775;10.245677;6.500027;80;6.71E-05;1.89715526;0.38396235;1.90168875;0.2876111;0.00453349
ND6.5X80X4.0;0.227775;10.785011;6.500027;80;7.08E-05;1.89735092;0.38329293;1.90220765;0.28839915;0.00485673
ND6.5X80X4.2;0.227776;11.324344;6.500027;80;7.25E-05;1.89755685;0.38304438;1.90256508;0.28874459;0.00500823
ND7.5X80X0.0;0.227656;-0.001731;7.500027;80;-0.00024391;1.88494615;0.2758185;1.89842622;0.39345614;0.01348007
ND7.5X80X0.2;0.227656;0.537603;7.500027;80;-0.00024598;1.88465379;0.27546658;1.89819369;0.39372175;0.0135399
ND7.5X80X0.4;0.227657;1.076936;7.500027;80;-0.00024291;1.88470909;0.27528041;1.89805604;0.39388466;0.01334695
ND7.5X80X0.6;0.227656;1.616269;7.500027;80;-0.00023491;1.88508934;0.27523568;1.89799954;0.39396545;0.0129102
ND7.5X80X0.8;0.227656;2.155602;7.500028;80;-0.00022244;1.88574043;0.27529865;1.89798724;0.39398588;0.01224681
ND7.5X80X1.0;0.227657;2.694936;7.500027;80;-0.0002061;1.88659195;0.27544848;1.89797647;0.39395142;0.01138452
ND7.5X80X1.2;0.227656;3.234268;7.500027;80;-0.00018662;1.88757323;0.27570262;1.89793599;0.39383082;0.01036276
ND7.5X80X1.4;0.227656;3.773602;7.500027;80;-0.00016481;1.8886261;0.27613185;1.89785563;0.39354419;0.00922953
ND7.5X80X1.6;0.227657;4.312935;7.500027;80;-0.00014151;1.8897123;0.27685225;1.89774579;0.39297184;0.00803349
ND7.5X80X1.8;0.227656;4.852269;7.500027;80;-0.00011752;1.89081453;0.27798921;1.89762878;0.39198878;0.00681425
ND7.5X80X2.0;0.227656;5.391601;7.500027;80;-9.36E-05;1.8919312;0.27963028;1.89752772;0.39050955;0.00559652
ND7.5X80X2.2;0.227656;5.930935;7.500027;80;-7.05E-05;1.89306634;0.28181099;1.89745845;0.38850007;0.00439211
ND7.5X80X2.4;0.227656;6.470268;7.500027;80;-4.88E-05;1.89421823;0.28460297;1.89742738;0.38588794;0.00320914
ND7.5X80X2.6;0.227656;7.009601;7.500027;80;-2.89E-05;1.89537153;0.28850891;1.89743437;0.3821671;0.00206284
ND7.5X80X2.8;0.227656;7.548935;7.500027;80;-1.11E-05;1.89649271;0.29722241;1.89748083;0.37363862;0.00098812
ND7.5X80X3.0;0.227656;8.088268;7.500028;80;4.32E-06;1.89740149;0.37899696;1.89770731;0.29204307;0.00030582
ND7.5X80X3.2;0.227656;8.627601;7.500027;80;1.73E-05;1.89757752;0.39085965;1.89859641;0.28034795;0.00101889
ND7.5X80X3.4;0.227656;9.166934;7.500027;80;2.80E-05;1.89768628;0.38738795;1.89945423;0.28397193;0.00176794
ND7.5X80X3.6;0.227657;9.706268;7.500027;80;3.64E-05;1.89780382;0.3856948;1.90018882;0.28580005;0.002385
ND7.5X80X3.8;0.227656;10.245601;7.500027;80;4.28E-05;1.89793267;0.38477363;1.90079404;0.28683865;0.00286138
ND7.5X80X4.0;0.227656;10.784934;7.500027;80;4.74E-05;1.89807211;0.38428778;1.90127662;0.28742547;0.00320451
ND7.5X80X4.2;0.227656;11.324267;7.500027;80;5.05E-05;1.89822072;0.38408271;1.90164996;0.28771691;0.00342924
ND8.5X80X0.0;0.227537;-0.001807;8.500027;80;-0.00018651;1.88912515;0.27695132;1.89955738;0.3932074;0.01043224
ND8.5X80X0.2;0.227537;0.537526;8.500027;80;-0.00018789;1.88895376;0.27661869;1.8994146;0.39348965;0.01046084
ND8.5X80X0.4;0.227537;1.076859;8.500027;80;-0.00018582;1.88897188;0.27640132;1.89928815;0.39368489;0.01031627
ND8.5X80X0.6;0.227537;1.616193;8.500027;80;-0.00018044;1.88917453;0.27629299;1.89917989;0.39379973;0.01000536
ND8.5X80X0.8;0.227537;2.155526;8.500028;80;-0.00017199;1.88954314;0.27628514;1.89908357;0.39383992;0.00954043
ND8.5X80X1.0;0.227537;2.694859;8.500027;80;-0.00016084;1.89005048;0.27637237;1.89898966;0.39380624;0.00893917
ND8.5X80X1.2;0.227537;3.234192;8.500027;80;-0.00014742;1.8906664;0.2765582;1.8988903;0.39369031;0.0082239
ND8.5X80X1.4;0.227537;3.773526;8.500027;80;-0.00013227;1.89136269;0.27685692;1.89878276;0.3934739;0.00742008
ND8.5X80X1.6;0.227537;4.312858;8.500027;80;-0.0001159;1.89211628;0.27728894;1.8986702;0.39313409;0.00655391
ND8.5X80X1.8;0.227537;4.852192;8.500027;80;-9.89E-05;1.89291022;0.27786937;1.89856003;0.39265447;0.00564981
ND8.5X80X2.0;0.227537;5.391525;8.500027;80;-8.17E-05;1.89373235;0.27859353;1.89846116;0.3920391;0.00472881
ND8.5X80X2.2;0.227537;5.930859;8.500027;80;-6.48E-05;1.89457272;0.27942461;1.89838135;0.39132409;0.00380863
ND8.5X80X2.4;0.227537;6.470191;8.500027;80;-4.87E-05;1.89542062;0.28028503;1.89832558;0.39058569;0.00290495
ND8.5X80X2.6;0.227537;7.009525;8.500027;80;-3.37E-05;1.89626269;0.28103826;1.89829584;0.38995827;0.00203315
ND8.5X80X2.8;0.227537;7.548859;8.500027;80;-1.99E-05;1.89708259;0.28138208;1.89829184;0.38974121;0.00120925
ND8.5X80X3.0;0.227537;8.088191;8.500028;80;-7.68E-06;1.89786145;0.27986578;1.89831296;0.39138207;0.00045151
ND8.5X80X3.2;0.227537;8.627525;8.500027;80;3.00E-06;1.89834267;0.37498377;1.8985967;0.2963835;0.00025403
ND8.5X80X3.4;0.227537;9.166858;8.500027;80;1.21E-05;1.89840483;0.38302034;1.89924866;0.28845884;0.00084383
ND8.5X80X3.6;0.227537;9.706191;8.500027;80;1.97E-05;1.89847861;0.38376975;1.89982735;0.28781225;0.00134874
ND8.5X80X3.8;0.227537;10.245524;8.500027;80;2.58E-05;1.8985651;0.38394607;1.90032637;0.28772893;0.00176128
ND8.5X80X4.0;0.227537;10.784858;8.500027;80;3.06E-05;1.89866256;0.38403197;1.90074712;0.2877262;0.00208456
ND8.5X80X4.2;0.227537;11.32419;8.500027;80;3.42E-05;1.89876917;0.38412992;1.90109481;0.28770212;0.00232564
ND9.5X80X0.0;0.227418;-0.001884;9.500027;80;-0.00014515;1.89191181;0.27768703;1.90009336;0.39301454;0.00818155
ND9.5X80X0.2;0.227418;0.53745;9.500027;80;-0.00014607;1.89180978;0.27740249;1.90000778;0.39326947;0.008198
ND9.5X80X0.4;0.227418;1.076782;9.500027;80;-0.00014463;1.89182175;0.27720185;1.89991501;0.39345456;0.00809325
ND9.5X80X0.6;0.227418;1.616116;9.500027;80;-0.00014091;1.89194762;0.27708186;1.89981914;0.39357412;0.00787152
ND9.5X80X0.8;0.227417;2.155449;9.500028;80;-0.00013504;1.89218079;0.27703859;1.89972154;0.39363181;0.00754075
ND9.5X80X1.0;0.227418;2.694782;9.500027;80;-0.00012727;1.89250995;0.27706823;1.89962208;0.39363025;0.00711213
ND9.5X80X1.2;0.227418;3.234115;9.500027;80;-0.00011787;1.89292107;0.27716795;1.89952059;0.39357068;0.00659952
ND9.5X80X1.4;0.227418;3.773449;9.500027;80;-0.00010717;1.89339938;0.27733546;1.89941803;0.39345378;0.00601865
ND9.5X80X1.6;0.227418;4.312781;9.500027;80;-9.55E-05;1.89393076;0.2775668;1.89931691;0.39328212;0.00538615
ND9.5X80X1.8;0.227418;4.852115;9.500027;80;-8.33E-05;1.8945024;0.27785208;1.89922103;0.39306447;0.00471863
ND9.5X80X2.0;0.227417;5.391448;9.500027;80;-7.08E-05;1.89510282;0.27816983;1.89913475;0.39282132;0.00403194
ND9.5X80X2.2;0.227417;5.930782;9.500027;80;-5.84E-05;1.89572125;0.27848034;1.89906217;0.39259136;0.00334091
ND9.5X80X2.4;0.227418;6.470114;9.500027;80;-4.63E-05;1.89634705;0.27871669;1.89900647;0.39244026;0.00265942
ND9.5X80X2.6;0.227418;7.009448;9.500027;80;-3.49E-05;1.89696911;0.27876751;1.89896974;0.39247788;0.00200063
ND9.5X80X2.8;0.227417;7.548782;9.500027;80;-2.42E-05;1.89757561;0.27843862;1.89895332;0.39289667;0.00137771
ND9.5X80X3.0;0.227418;8.088114;9.500028;80;-1.45E-05;1.8981529;0.27746458;1.89895965;0.39396023;0.00080675
ND9.5X80X3.2;0.227418;8.627448;9.500027;80;-5.81E-06;1.89867118;0.28079527;1.89900761;0.39071694;0.00033643
ND9.5X80X3.4;0.227417;9.166781;9.500027;80;1.82E-06;1.89893846;0.35487769;1.89927974;0.31671829;0.00034127
ND9.5X80X3.6;0.227418;9.706114;9.500027;80;8.39E-06;1.89901178;0.3758485;1.89971179;0.29582651;0.00070001
ND9.5X80X3.8;0.227417;10.245447;9.500027;80;1.39E-05;1.89907604;0.38028607;1.90011424;0.29146251;0.0010382
